rose,according,0.000003102950586
according,debt,0.000003442512934
years,control,0.000001603484975
international,newspaper,0.000001884070912
business,china,0.000003489178653
annual,class,0.000001211932613
paid,class,0.000000947240665
use,natural,0.000000428412704
united,price,0.000007864660802
world,natural,0.000001316769271
best,net,0.000028324613595
statement,december,0.000005982557013
reported,fall,0.000005002064427
change,report,0.000003326297701
congressional,committee,0.000000431406164
meeting,high,0.000005578577657
canadian,decision,0.000001487307600
block,group,0.000006988168934
mark,oil,0.000013168038095
change,recent,0.000002032652674
wednesday,federal,0.000001665819809
week,target,0.000001108110155
hold,today,0.000005024147868
funds,wednesday,0.000000235648656
money,recent,0.000002221494015
note,related,0.000002478256874
policies,major,0.000004723155143
states,despite,0.000001474705869
services,world,0.000008033494851
changes,budget,0.000000600009571
risk,business,0.000001528935513
open,president,0.000001906589318
difficult,government,0.000001426974791
raise,foreign,0.000003584170827
source,oil,0.000008719256584
domestic,house,0.000003001220421
members,president,0.000002002243491
month,food,0.000002739415777
decided,trade,0.000009905636944
japan,decided,0.000001345749297
trade,violating,0.000000406274239
talks,secretary,0.000004009866188
washington,reporters,0.000000764827007
india,cut,0.000002005009492
non,help,0.000001584521101
opened,foreign,0.000002932781172
buy,contract,0.000002359098289
oil,steel,0.000005017931471
involving,billion,0.000009520073036
large,brazil,0.000000693645063
india,official,0.000001972275186
small,billion,0.000024988765290
services,official,0.000003934167580
country,policy,0.000000783153155
foreign,return,0.000001449610181
union,help,0.000001226217819
bid,foreign,0.000007519729479
chemical,expected,0.000008723140127
second,group,0.000021981002646
making,sales,0.000020275334464
april,details,0.000005934705314
national,budget,0.000001501334395
board,gave,0.000002396854825
land,group,0.000014956733139
brought,new,0.000006932637916
kong,group,0.000007905108760
short,earlier,0.000005253453310
expected,proposed,0.000007773412108
current,jan,0.000017841914087
january,long,0.000004285359864
earlier,long,0.000002373395319
long,ago,0.000001182633127
short,cut,0.000002733400379
increase,administration,0.000002063994543
domestic,country,0.000001722856496
states,lines,0.000000710749759
lines,service,0.000000884734163
hong,told,0.000002542465154
possible,industry,0.000002403031203
set,president,0.000001498333745
producer,world,0.000002768085551
cut,december,0.000004001949037
time,house,0.000002755725745
leading,business,0.000003006271299
foreign,role,0.000000314776941
share,large,0.000001458292218
potential,shares,0.000007275947610
share,probably,0.000001279709977
number,group,0.000017350308553
current,drop,0.000006045875580
committee,delivery,0.000001334805575
heavy,sales,0.000023291167963
reported,high,0.000004884332157
list,shares,0.000003341373713
shares,australia,0.000001874453915
offer,countries,0.000004317668754
following,expected,0.000017811426005
japan,sure,0.000000545755768
policies,central,0.000001332593911
mark,chairman,0.000002949228474
price,fully,0.000000886221983
earlier,west,0.000005079007224
largest,partner,0.000000109037089
rise,germany,0.000004233931577
central,firm,0.000003847832886
economic,led,0.000000823400171
chairman,central,0.000004751803317
taking,trade,0.000031198411307
central,european,0.000006097754522
real,official,0.000001410088089
likely,second,0.000002424482773
open,world,0.000004354395060
japan,america,0.000001842772349
day,administration,0.000001035489618
report,days,0.000002076622422
earlier,day,0.000004113608156
japan,live,0.000000456017546
final,days,0.000002274075314
day,term,0.000002333623797
opposition,plan,0.000000428885727
policy,possible,0.000001198690256
japan,away,0.000000752619087
early,time,0.000002209744252
central,selling,0.000001920010391
seen,buying,0.000001583080234
selling,major,0.000010464973457
january,home,0.000002320058684
time,december,0.000006484798178
single,january,0.000004298798558
ended,close,0.000006491847216
holds,based,0.000002789303835
progressive,company,0.000014005890080
executive,week,0.000005329784472
trade,jan,0.000017006093913
end,large,0.000001287076998
week,near,0.000001768375114
previously,end,0.000024841094273
buy,taken,0.000002944889957
called,july,0.000001000459747
national,says,0.000012159323887
original,year,0.000022328420528
selling,end,0.000011653883121
letter,today,0.000005322956895
foreign,reported,0.000008531138519
month,energy,0.000006765609669
food,increase,0.000005551912182
words,said,0.000005415487522
said,armed,0.000000526991300
oil,waters,0.000000848003481
costs,annual,0.000007270960850
rising,time,0.000002481442380
price,data,0.000002961628070
price,ended,0.000006582572041
office,end,0.000004790842013
company,single,0.000001635375270
market,gave,0.000003280332066
canada,previously,0.000007867120075
talks,share,0.000034294069337
additional,sale,0.000013094251699
business,real,0.000001477263822
american,including,0.000002154632057
share,according,0.000003256580612
sales,range,0.000001534017088
remain,range,0.000000272739442
sales,given,0.000005675764442
company,producer,0.000003288474090
london,held,0.000001790901251
pay,control,0.000003225356295
control,pay,0.000009418401532
bid,japan,0.000016683117792
largest,members,0.000000919645345
ready,trade,0.000006522711374
official,action,0.000006790347470
industry,board,0.000008375880498
financial,bid,0.000003394299483
domestic,following,0.000006242979907
shares,action,0.000010847369595
future,march,0.000009553564269
based,gold,0.000002602060931
created,new,0.000003692359542
major,step,0.000002125557785
owned,federal,0.000009248981769
leading,financial,0.000003222152600
start,budget,0.000000459036414
illinois,indiana,0.000000297488214
major,area,0.000001955850621
area,report,0.000003078137979
australia,brazil,0.000000639757104
department,countries,0.000002700196092
market,coming,0.000001562024408
agreement,force,0.000002110101150
market,force,0.000001471524683
previous,non,0.000002545653615
offer,according,0.000003189614745
begin,market,0.000003470916226
second,strong,0.000001575734700
share,strong,0.000003322031716
better,official,0.000002362560735
companies,required,0.000000680960227
december,domestic,0.000003530481081
news,january,0.000012462395716
sales,energy,0.000010443989595
latest,review,0.000000739149812
hands,bank,0.000008634875485
program,lead,0.000001743049665
change,program,0.000001899499239
program,analyst,0.000001233178068
plant,january,0.000011967860701
plan,change,0.000001712250423
high,program,0.000001948555109
called,statement,0.000001353749212
december,june,0.000004477991752
issue,country,0.000001350822913
weeks,international,0.000008438753866
filed,billion,0.000020204945031
debt,interview,0.000001870797405
brazil,start,0.000000849436958
year,michael,0.000001334452463
price,run,0.000000569548433
post,april,0.000007978804206
consumer,energy,0.000001995304046
january,came,0.000001150851745
rose,finance,0.000004512834948
range,today,0.000002722479394
new,view,0.000001283815436
sale,right,0.000004729927241
ago,consumer,0.000001820458010
ago,showed,0.000001134761192
month,costs,0.000006502971246
sea,land,0.000000600015881
brazil,need,0.000001309112122
saying,washington,0.000002159781843
washington,saying,0.000002114805739
plant,month,0.000008703567801
point,board,0.000003901081982
held,plans,0.000005718242392
net,product,0.000011343579899
time,decision,0.000001307141360
told,came,0.000000721034269
plans,united,0.000006603061593
statement,states,0.000003226842864
costs,world,0.000007083413948
washington,paris,0.000005676984983
central,years,0.000007869254659
agreement,process,0.000003421924930
press,news,0.000000960411967
set,prime,0.000000479047401
oil,speaking,0.000002365394039
land,official,0.000002218731879
government,nations,0.000012383148714
plans,country,0.000001914649147
black,market,0.000002496766456
news,asked,0.000002631090183
news,current,0.000011641418496
officials,need,0.000001523815854
united,issue,0.000002996219337
decision,washington,0.000000926308587
private,financial,0.000005078697995
plans,countries,0.000002803230018
island,oil,0.000008804429854
recovery,expected,0.000002204308657
making,cuts,0.000000921034939
years,states,0.000003554026080
year,arabia,0.000001958043185
recovery,years,0.000000879054767
policies,nations,0.000004145442745
cash,foreign,0.000007713603736
reporters,price,0.000004174159585
agreement,ago,0.000006226027381
meeting,fall,0.000005713044629
close,following,0.000008323276234
war,government,0.000002204339125
trip,washington,0.000000184295558
official,friday,0.000000739092286
effort,officials,0.000000648887408
industry,friday,0.000000754655332
official,like,0.000000445684094
officials,prime,0.000000876716229
action,domestic,0.000003408729071
countries,remain,0.000000502283797
countries,past,0.000000603784201
remain,policy,0.000000798951646
past,official,0.000001378652428
action,european,0.000005076130037
share,despite,0.000003231576102
share,fall,0.000006008589025
opposition,new,0.000002098078767
domestic,natural,0.000001060807904
central,consumer,0.000003272267350
told,near,0.000002329765721
administration,strong,0.000000825374968
think,war,0.000000299540261
settlement,trade,0.000009299469639
based,increased,0.000005183601388
south,largest,0.000001973107601
italy,january,0.000005698819677
shares,ago,0.000003840190402
shares,soon,0.000001227740086
bid,previously,0.000009271054296
decision,proposal,0.000001673586553
statement,making,0.000001605818852
bid,proposal,0.000003099475407
general,friday,0.000000842347049
officials,making,0.000001478067361
board,offers,0.000001356670964
share,action,0.000011205657756
product,previous,0.000001649219826
green,march,0.000002614246569
committee,including,0.000002459055167
committee,west,0.000004465741313
month,good,0.000003034485189
south,good,0.000002644173719
met,trade,0.000007421123883
world,europe,0.000001272232453
block,british,0.000001158461714
firm,friday,0.000000385892946
group,related,0.000003511261866
discuss,committee,0.000001004397177
september,economic,0.000007314779850
making,japan,0.000010281630239
friday,central,0.000000994288825
report,action,0.000004834511401
officials,leaders,0.000000262015675
domestic,today,0.000008639513908
action,report,0.000004092330983
impact,economic,0.000002233201258
family,offer,0.000002883620482
end,previously,0.000014145937712
recent,bid,0.000002869194759
comment,japan,0.000013269164810
month,late,0.000003510897386
seven,cut,0.000003278618578
half,seven,0.000002939017577
decision,continue,0.000001755242465
fourth,current,0.000009704409422
paper,increase,0.000004218345566
based,states,0.000003094946351
day,little,0.000001008878144
near,april,0.000019340941435
term,june,0.000002812777211
fall,note,0.000015646974134
shares,making,0.000003207077270
proposed,net,0.000068623790867
set,daily,0.000000916999682
ago,according,0.000001334622993
feet,west,0.000003562109669
oil,community,0.000008196489034
proposed,world,0.000006501688858
key,group,0.000014375998035
ago,national,0.000010945672329
told,late,0.000002500967184
new,hong,0.000001009029461
open,contract,0.000001020012405
set,house,0.000001278625859
non,private,0.000002478648639
public,non,0.000002132389682
week,taken,0.000002156484470
following,current,0.000015105880266
held,statement,0.000002606635235
official,survey,0.000001222766855
end,work,0.000003252695251
open,days,0.000001493076752
rules,executive,0.000000760058811
germany,real,0.000000747804165
stock,communications,0.000005174155376
community,rules,0.000000591430819
workers,time,0.000004162454388
african,company,0.000011786198229
add,opened,0.000000696893892
secretary,david,0.000000700361966
review,paris,0.000004610758424
including,budget,0.000000583960343
paris,called,0.000001329021757
japan,program,0.000004871618330
week,despite,0.000001697743869
sent,bank,0.000015212769540
trade,required,0.000002030397582
results,week,0.000006102783573
despite,official,0.000001856834160
group,fully,0.000001609528226
consider,board,0.000011629056644
final,plan,0.000002685615982
efforts,business,0.000001783386665
said,alex,0.000000442148604
told,payment,0.000003591391533
oil,threatened,0.000001092546995
stock,costs,0.000008777994481
stock,related,0.000003476235406
net,based,0.000033283526136
policy,month,0.000005330055046
government,latest,0.000002876447525
ahead,end,0.000004486836133
major,reason,0.000001407781156
official,days,0.000002916734502
foreign,low,0.000002287270718
key,points,0.000000335398994
funds,net,0.000051685561630
december,foreign,0.000008256840374
financial,program,0.000001615440738
president,miller,0.000000117252817
according,office,0.000000475708504
products,fuel,0.000001270322286
months,continue,0.000003246717824
agency,strong,0.000000831723810
santa,shares,0.000006723949809
talks,need,0.000002540877176
global,today,0.000003033406983
shares,states,0.000006444522114
small,high,0.000001493282753
central,short,0.000003743371508
board,organization,0.000001697971925
countries,board,0.000004185213129
countries,changes,0.000001694259936
statement,fall,0.000002912371201
business,control,0.000001922177489
group,connection,0.000001211043696
risk,company,0.000011392682609
paper,seven,0.000001825749791
government,required,0.000001010286724
net,today,0.000041172854253
group,certain,0.000004409615030
buy,series,0.000001238277832
announces,said,0.000017472544641
net,day,0.000018333630578
small,cash,0.000002821758926
brazil,wanted,0.000000144897101
order,trade,0.000036185883800
current,according,0.000004352537417
small,shares,0.000007965662007
members,minister,0.000002183344577
action,foreign,0.000007972095773
speaker,texas,0.000000096150025
world,press,0.000001567625873
passed,committee,0.000000505442983
house,democratic,0.000000180136695
democrat,house,0.000000462593675
april,richard,0.000002866245950
japan,parts,0.000002859738061
american,support,0.000001655280130
kaufman,said,0.000013622849110
common,program,0.000004713935141
week,led,0.000000814320686
zealand,debt,0.000002369263257
debt,away,0.000000356431144
zealand,points,0.000000180690719
new,want,0.000000667541883
fall,high,0.000002959748599
day,information,0.000000781563358
saw,new,0.000002243779136
little,early,0.000001051059371
snow,said,0.000021960027880
brought,oil,0.000010093159290
heavy,light,0.000001669685389
west,rising,0.000001134380682
reuters,products,0.000004801067007
northern,oil,0.000019280834749
week,like,0.000000386393850
policy,coffee,0.000001202306748
central,price,0.000009032300113
signed,sales,0.000023431526643
company,michigan,0.000001116404974
year,nuclear,0.000001407370974
support,net,0.000050224734878
american,use,0.000000810731024
way,american,0.000001246819238
american,place,0.000001032463388
day,ended,0.000003542196737
loss,federal,0.000035373861465
june,certain,0.000001517014198
earlier,owned,0.000006222301636
talks,commission,0.000005272031103
group,taking,0.000006228324764
ended,annual,0.000010188198758
growing,major,0.000005606672403
southern,stock,0.000043862750317
statement,filed,0.000000526727263
morning,gold,0.000002515657798
week,texas,0.000001156577696
financial,comment,0.000001800414680
chairman,comment,0.000003213738182
holds,price,0.000002801995151
democratic,leaders,0.000000057374354
action,help,0.000002075713383
deputy,meeting,0.000001080648076
record,president,0.000008477807569
congress,senate,0.000000670808390
reporters,told,0.000005650500498
senate,action,0.000003902145636
paul,company,0.000017594127712
president,money,0.000004863345112
funds,major,0.000007764578186
economic,later,0.000001584450160
services,current,0.000013001375009
june,point,0.000001022089577
half,national,0.000011018439181
annual,fourth,0.000002860017503
later,economic,0.000003664629276
bond,remain,0.000000366341908
real,half,0.000001199508574
trade,funds,0.000006830693110
state,days,0.000001697201469
currently,plan,0.000001659209943
energy,plan,0.000002189802217
issue,january,0.000010910967831
video,common,0.000012979100575
video,share,0.000023886863346
offer,increased,0.000010920897694
small,west,0.000002112761422
angeles,international,0.000002882672788
leading,trade,0.000016649612007
plane,said,0.000006582901278
angeles,los,0.000000150745635
final,likely,0.000001520346245
american,west,0.000003912896773
according,industry,0.000001174840577
leading,share,0.000014712786651
steel,president,0.000001505877208
agreement,steel,0.000004155120223
years,nation,0.000000726398639
budget,based,0.000002326528829
program,oil,0.000020920564566
vice,meeting,0.000003923463737
american,country,0.000001419269779
changed,week,0.000002212085747
funds,state,0.000001728786401
public,cash,0.000004191780590
including,central,0.000001818610485
rose,cash,0.000010563778233
products,low,0.000003236966904
statement,canadian,0.000002627939466
likely,debt,0.000005167778454
conservative,bank,0.000008878602785
said,puts,0.000002249105819
brazil,impact,0.000000633001264
week,think,0.000001033523631
conference,companies,0.000001788473355
conference,increase,0.000002911004003
trade,process,0.000002777595228
major,process,0.000001674844725
short,officials,0.000001710694505
owned,reported,0.000010094420759
second,following,0.000005175181286
unemployment,japan,0.000007626071692
set,rose,0.000003906218808
better,earlier,0.000004616080787
rights,date,0.000001132711304
considered,foreign,0.000001925009656
financial,fall,0.000002547079248
largest,official,0.000001750947490
threat,trade,0.000007245883353
washington,visit,0.000000228515816
party,president,0.000000961468004
washington,political,0.000000295701852
area,current,0.000010478947843
oil,cooper,0.000001502011628
proposal,executive,0.000001308151241
future,increase,0.000005409161076
york,executive,0.000001057433224
statement,payment,0.000002515018878
coffee,india,0.000000491025503
issue,making,0.000001486337169
signs,japan,0.000015110919776
trade,raise,0.000002550084446
raise,trade,0.000014382984773
money,gets,0.000001987179303
making,difficult,0.000000284298636
expected,positive,0.000000450476023
expected,nations,0.000015747342331
month,korea,0.000000716638397
finance,james,0.000003926788850
month,large,0.000001416936470
said,wrote,0.000000302409717
debt,products,0.000009013624549
building,share,0.000005652009349
price,owned,0.000007418163932
early,including,0.000001055429152
british,increased,0.000003995734005
world,fourth,0.000003134749250
planned,union,0.000002376802286
union,washington,0.000001074400529
officials,looking,0.000000510034226
policy,currently,0.000001075749310
member,plan,0.000001429326630
close,agreement,0.000029658753192
use,agreement,0.000008984133274
member,west,0.000002087310577
april,considering,0.000002020701231
currently,industry,0.000001412189135
clear,trade,0.000011229139091
month,start,0.000002153380365
net,program,0.000010391744581
today,return,0.000001494027742
following,day,0.000004470482963
late,business,0.000003389360245
daily,free,0.000002338188324
central,days,0.000003545741947
mark,money,0.000003483299906
money,showed,0.000001508369110
today,closing,0.000002551330681
nations,domestic,0.000005162948128
conference,business,0.000001665877676
difficult,told,0.000002344801032
sales,cash,0.000016629212041
pays,said,0.000055298060033
months,announced,0.000010049623597
following,sale,0.000015353551134
trade,insurance,0.000004693817118
international,meet,0.000001383314839
minister,meet,0.000000880717607
december,economic,0.000006508924344
department,business,0.000005769677955
brazil,group,0.000017761694835
face,stock,0.000009809864423
expected,additional,0.000004555184660
sales,spending,0.000002231248345
companies,according,0.000001391381716
rise,line,0.000003953734904
economic,non,0.000002996040394
report,live,0.000000153902178
plan,making,0.000001456628752
korea,korean,0.000000049011877
finance,south,0.000006352056062
review,government,0.000002739343017
minister,gave,0.000001568328798
cut,real,0.000000748464686
probably,european,0.000001440823553
international,press,0.000001813998210
public,raise,0.000000756838119
possible,details,0.000001959984047
today,proposal,0.000003852129339
week,proposed,0.000005066242011
seeks,share,0.000006248987120
cash,department,0.000007090817235
current,ahead,0.000001617892963
israel,billion,0.000015550531316
program,budget,0.000001042023769
important,world,0.000002201373491
australian,shares,0.000006463479167
domestic,high,0.000003357176411
private,months,0.000005098979727
said,carter,0.000001830075121
coffee,daily,0.000001151283982
board,saying,0.000005064931884
contract,commission,0.000001493984541
security,shares,0.000014601202565
shares,security,0.000005290724857
replace,company,0.000010664692127
spread,billion,0.000009195135135
trade,case,0.000001026186965
end,real,0.000002037381819
robert,senate,0.000000265299263
largest,public,0.000000972627163
state,service,0.000001288771614
january,paid,0.000005122008588
board,brazil,0.000003066513500
payment,agreement,0.000019485640223
brought,tax,0.000003561540325
conference,house,0.000000927611495
officials,believe,0.000000259060585
time,administration,0.000001386006033
bank,class,0.000002861262146
based,costs,0.000003111398200
weeks,weather,0.000001178658522
insurance,tax,0.000004383498435
life,share,0.000012833094843
airport,project,0.000000152471429
consider,market,0.000028874199415
foreign,project,0.000001870366873
washington,news,0.000001415072120
farm,united,0.000002688720997
texas,federal,0.000002075612656
new,hopes,0.000000533436150
hundreds,dollars,0.000000426979000
officials,test,0.000000356984742
kill,said,0.000010075368664
winter,probably,0.000000387346063
recent,current,0.000008140525097
paris,world,0.000011709375940
april,michigan,0.000001034146862
real,april,0.000010753478819
trade,scheduled,0.000002869505124
president,opposed,0.000000198778309
year,personal,0.000000953505491
james,committee,0.000003144198899
remains,year,0.000029027725759
commission,holds,0.000000605450225
south,asian,0.000000460764710
results,continue,0.000002868738420
shares,change,0.000003769882596
member,officials,0.000001099776455
bring,oil,0.000007105963505
post,chairman,0.000001379991204
chairman,post,0.000000547363868
service,deal,0.000002640981393
energy,day,0.000002590028998
countries,proposal,0.000001656618906
leading,research,0.000000536763196
way,expected,0.000004944965440
canadian,domestic,0.000003322973726
report,long,0.000001673568477
air,canadian,0.000001226786367
long,canadian,0.000001616313170
canada,hold,0.000002060756742
product,week,0.000003732402547
rose,product,0.000003963653398
share,reynolds,0.000000282098995
week,saying,0.000003327346576
morgan,london,0.000000531728915
money,increased,0.000006074100384
hit,fall,0.000002064410637
offer,believe,0.000000568729604
business,makes,0.000001072623263
believe,share,0.000004674593129
analyst,rose,0.000003753227475
debt,believe,0.000000351545850
accept,company,0.000020380390197
national,term,0.000004426389751
public,results,0.000003100183676
debt,impact,0.000000999863801
related,market,0.000010042423128
impact,earlier,0.000002926943580
date,months,0.000004556247404
reflects,shares,0.000002360061671
heavy,week,0.000004895781785
government,series,0.000001094069717
farm,today,0.000003909576662
west,power,0.000003054027275
years,news,0.000002262378757
president,opposition,0.000000117829593
united,presidential,0.000000155277803
mean,market,0.000010850822946
ahead,talks,0.000001354645292
market,fear,0.000000247272624
live,set,0.000000321671934
set,firm,0.000001273334760
decided,officials,0.000000830484339
majority,board,0.000003519657184
changed,april,0.000009700277587
amendment,trade,0.000004601318324
house,secretary,0.000002759752988
additional,current,0.000012883027011
charge,april,0.000019676879674
increased,date,0.000003585311788
service,share,0.000018982755137
plans,health,0.000001092113962
price,series,0.000001258997827
increase,past,0.000001527978156
insurance,chairman,0.000002782258662
april,heavy,0.000004197069757
lines,sales,0.000013767462406
chairman,white,0.000003188273240
official,chairman,0.000005494548532
economic,growing,0.000000957173370
week,effort,0.000000301327759
senate,federal,0.000003902322078
income,federal,0.000013039002624
business,following,0.000006982192645
include,general,0.000002127797643
include,federal,0.000003914693025
energy,years,0.000004115212960
write,company,0.000009021614460
income,drop,0.000005263395451
charge,fourth,0.000001656537734
loss,common,0.000079069097410
currently,month,0.000005162606612
commission,nuclear,0.000000336743369
cause,increase,0.000003109064892
fourth,price,0.000005237572168
april,great,0.000002436796876
advance,year,0.000008875293133
mark,board,0.000004403082585
market,thought,0.000001381901370
fund,additional,0.000001660084195
plans,include,0.000002312513288
state,sale,0.000008141916624
makes,sense,0.000000026465854
monday,funds,0.000001301340262
canada,based,0.000005991090347
canada,policy,0.000001470555503
bank,houston,0.000002167659886
bank,dallas,0.000000827657232
real,long,0.000000795679682
long,return,0.000000619545176
conference,secretary,0.000000953280562
australian,rose,0.000003309202157
loss,major,0.000070260379289
state,city,0.000000344833779
city,price,0.000002653332331
products,state,0.000004892059678
billion,hit,0.000004195128895
policy,past,0.000000588535443
held,business,0.000004755617738
home,set,0.000000950066408
year,million,0.000000640734413
buying,rose,0.000005891895853
fall,long,0.000001956836741
airlines,court,0.000001549202693
target,domestic,0.000001328829967
general,administration,0.000001821916612
final,shares,0.000014786684915
decided,proposed,0.000001831072041
record,industry,0.000006673275493
producer,expected,0.000005282223810
half,rising,0.000000987365866
rose,china,0.000005195060112
term,close,0.000003662933977
major,local,0.000000660770183
selling,cash,0.000005212659744
sales,news,0.000006356435733
non,finance,0.000002217148676
non,annual,0.000006745207884
later,agreement,0.000013902561477
local,told,0.000004012304544
soon,officials,0.000001353580160
come,officials,0.000000910737128
big,stock,0.000012846153368
july,offered,0.000000575509887
today,offered,0.000001632690896
loss,final,0.000018665297830
finance,board,0.000006346451755
budget,announced,0.000003315671847
general,income,0.000010284324162
point,news,0.000001221258685
talks,early,0.000003105297992
countries,annual,0.000004454806913
called,today,0.000003958944035
deal,bid,0.000002979857754
ends,bid,0.000003521501640
chief,debt,0.000005751220669
spending,years,0.000001672891017
fund,announced,0.000005110138773
economic,continue,0.000002985334731
low,rising,0.000000587105319
time,currently,0.000001875478915
minister,continue,0.000002940685590
minister,second,0.000003480274017
private,high,0.000002951437637
soon,foreign,0.000004023226666
start,second,0.000001514040719
expected,producer,0.000001632695557
paid,pay,0.000013274144294
took,west,0.000003022085821
brazil,china,0.000002089747568
aid,food,0.000000549430752
energy,buy,0.000004923047527
buy,energy,0.000004995531071
received,west,0.000002984177627
months,points,0.000000624621237
consumer,foreign,0.000003725227543
december,return,0.000001319950684
current,probably,0.000001710378342
current,given,0.000005057544513
movement,week,0.000002087595703
products,according,0.000003214734306
buy,seven,0.000005111029168
agreement,control,0.000004714039278
issues,offer,0.000004744337730
national,buy,0.000009514667909
government,took,0.000001658787937
national,domestic,0.000004138548320
organization,year,0.000027820171454
payment,offers,0.000000850258459
consider,administration,0.000002266209322
offer,industry,0.000004738589269
time,led,0.000000814369457
press,major,0.000005044223144
year,organization,0.000004110245754
secretary,increase,0.000010122123058
earlier,court,0.000006608378499
court,earlier,0.000010578592082
talks,place,0.000001629431722
company,hospital,0.000000163730761
began,years,0.000003250738018
years,commission,0.000003783309467
johnson,york,0.000001016926376
reported,delivery,0.000002065561148
income,told,0.000019312508812
board,september,0.000004481635642
later,general,0.000002178108844
wall,today,0.000003321009217
national,north,0.000002814991603
year,survey,0.000003906247457
white,previously,0.000006332644261
debt,taken,0.000002485083769
efforts,debt,0.000002684020046
following,short,0.000003378869678
low,central,0.000001540504059
public,agreement,0.000014699313397
country,asked,0.000001342182372
prime,company,0.000024291794034
new,care,0.000000518063075
company,care,0.000001146575642
work,market,0.000013511596990
financial,issues,0.000000899455245
international,gave,0.000002463323654
january,large,0.000001611030143
trade,weekend,0.000000645862826
london,days,0.000001551254059
days,range,0.000000440376226
control,president,0.000002208789965
commission,agency,0.000001123622496
reports,government,0.000002614442565
related,common,0.000007483910849
van,company,0.000007037502201
likely,offer,0.000006136775937
know,year,0.000014247191757
april,analyst,0.000003589017979
stop,new,0.000004499217539
firm,month,0.000005595924904
great,market,0.000008345871720
support,term,0.000002015337031
price,like,0.000000536487732
answer,question,0.000000111131314
industry,survey,0.000001248514536
products,central,0.000006199175004
central,world,0.000010340767403
country,products,0.000003891850156
owned,plan,0.000004691570666
seven,common,0.000011751338207
held,products,0.000007516655842
medical,plans,0.000003037561328
gold,brazil,0.000001461465217
south,bid,0.000006779396699
budget,proposal,0.000001021356411
harris,bank,0.000006051479431
known,new,0.000004039742635
according,committee,0.000001329922156
committee,special,0.000002279392447
gets,received,0.000001100343070
help,stock,0.000021487448976
british,sea,0.000000567570055
north,british,0.000002151177341
posted,april,0.000010935138562
north,states,0.000001864203455
california,water,0.000000195570934
bond,test,0.000000180429282
market,hit,0.000002576324277
data,contract,0.000000863890762
support,june,0.000002389986776
federal,service,0.000002674962843
board,met,0.000000660363128
year,faced,0.000000659582327
congress,committee,0.000001368346261
canadian,european,0.000004948426977
face,trade,0.000008145590073
countries,program,0.000001178183425
proposal,national,0.000010855715118
california,department,0.000002860298309
earlier,fuel,0.000000787358545
note,certain,0.000003112316335
increased,international,0.000014601589100
told,rose,0.000011090746739
rose,debt,0.000013507728909
news,debt,0.000007264448868
local,issues,0.000000512923066
stock,prime,0.000002577368150
officials,cuts,0.000001152672326
use,industry,0.000001118006026
months,products,0.000008601452464
international,latest,0.000003729600394
foreign,july,0.000002661499821
expected,opened,0.000001524941808
called,end,0.000006499102255
land,bank,0.000021429981643
official,reports,0.000002016827011
high,energy,0.000003560350024
threats,said,0.000011187467862
action,south,0.000008308770703
south,work,0.000003120284873
end,hong,0.000001213978749
presidential,government,0.000001158559257
angeles,board,0.000002382139883
offered,held,0.000001421854222
presidential,reuters,0.000000560959620
hopes,early,0.000000465541888
remarks,trade,0.000006290841611
remarks,bank,0.000008006756616
time,soon,0.000000666351127
foreign,rule,0.000000423001438
law,united,0.000001188182409
issues,agreement,0.000010956569895
law,states,0.000000761775709
groups,told,0.000002304584314
push,japan,0.000002866458317
information,market,0.000009308771951
trade,team,0.000000368216007
strong,states,0.000002898797902
high,small,0.000001514291966
owned,zealand,0.000000887871579
insurance,week,0.000003668401632
announced,gold,0.000005991952094
contract,previously,0.000003378804195
saying,major,0.000016209014575
billion,million,0.000000589877118
federal,letter,0.000003677787618
san,california,0.000000595542360
people,police,0.000000038466840
return,stock,0.000013271578609
able,trade,0.000006044140264
paris,talks,0.000006242361451
certain,contract,0.000000816581348
stock,create,0.000001187334306
growing,economic,0.000002581429499
complete,offer,0.000009109490748
earlier,store,0.000000492337051
currently,chief,0.000001078045898
agency,statement,0.000001292640945
country,canada,0.000002140177685
canadian,country,0.000001799970960
lead,country,0.000000710957977
number,statement,0.000001933043222
products,executive,0.000003177082363
number,workers,0.000001436901471
work,january,0.000009776505067
issues,money,0.000003018071993
contract,told,0.000003498988235
federal,american,0.000004943090062
time,owned,0.000005343096291
arabia,long,0.000000587810575
economic,previous,0.000002806209295
review,economic,0.000002779232773
private,increased,0.000005609023447
federal,low,0.000002399871391
range,years,0.000001926148343
industry,drop,0.000002798873084
current,despite,0.000004319118034
december,country,0.000001912372227
protest,commission,0.000001486082738
weeks,trade,0.000026873827665
despite,president,0.000001660176281
continue,finance,0.000001391635010
expected,real,0.000001860784323
continue,minister,0.000001969298410
earlier,time,0.000005855532436
week,comment,0.000002231312692
following,chicago,0.000000698434519
proposed,announced,0.000008056812476
industry,hurt,0.000000365200407
world,seen,0.000001252317929
economic,public,0.000002028536301
june,selling,0.000001187875796
key,president,0.000001906720627
leading,paris,0.000005426084044
state,policy,0.000001056400606
policies,germany,0.000001048380682
policies,agreement,0.000008249964594
coffee,central,0.000001922007868
bank,discuss,0.000001763875389
number,non,0.000002111608865
rising,unemployment,0.000000571103328
power,chairman,0.000005535762284
official,paper,0.000000965181698
west,time,0.000004536068900
trade,place,0.000002790338840
countries,budget,0.000000623427582
recent,states,0.000002385521839
daily,including,0.000001962555871
